#chipID,i_n[efficiency]
165,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
